student_id,neighborhood,age,distance,free_bicycle,income_hh,score,number_roomates,edu_maternal
1181,25,22,2.3678548,0,8750.2969,20.005312,0,1
1182,26,21,3.5197811,0,14717.397,18.302881,0,2
1183,35,23,4.5441117,0,15229.536,18.795532,0,2
1184,40,21,1.7352823,0,19977.332,22.947531,0,3
1185,40,21,2.3307304,0,16044.017,22.961517,0,3
1186,23,19,1.1338606,0,14665.83,22.234531,1,1
1187,24,20,4.075994,0,14070.278,17.566669,0,0
1188,3,23,5.4032669,1,12836.297,17.567181,0,1
1189,30,21,8.3225899,1,15466.363,17.875414,0,0
1190,2,21,2.5250916,0,8234.8408,21.509224,1,1
1191,1,21,4.9889145,0,12179.557,20.159904,0,1
1192,40,20,6.8400993,1,15202.563,18.222668,2,2
1193,41,21,5.1369271,1,17578.676,17.389177,0,2
1194,33,23,.82551754,0,20710.57,22.471697,0,1
1195,12,23,4.1000838,0,22885.295,21.693159,0,2
1196,22,20,7.118103,1,15008.696,15.83268,0,1
1197,36,21,.6813522,0,8889.5996,23.537586,1,3
1198,17,21,1.5291008,0,14500.097,23.023697,0,3
1199,20,19,3.8119082,0,12308.893,18.873415,0,1
1200,27,23,4.3089056,0,12859.433,18.53307,0,1
1201,12,23,2.2524855,0,19065.549,21.010441,0,2
1202,10,20,.95544761,0,19080.617,22.809549,1,3
1203,32,18,4.085485,0,17675.586,19.892427,0,3
1204,35,20,3.2937863,0,20892.695,20.874903,0,2
1205,20,22,1.9105749,0,17403.971,22.326004,0,1
1206,3,20,1.0627767,0,15062.782,23.739071,1,1
1207,21,19,1.9337564,0,13766.44,19.331539,0,2
1208,31,22,1.1200484,0,10537.326,20.682453,0,0
1209,14,18,3.9978676,0,11841.621,22.127844,0,1
1210,21,21,1.5775944,0,13332.726,26.072428,0,0
1211,19,21,2.2713859,0,11568.772,21.157875,0,0
1212,35,20,2.8332272,0,10338.658,23.446102,2,1
1213,1,18,2.3231249,0,16054.689,22.272577,0,1
1214,21,22,2.7217767,0,11412.682,22.48296,0,2
1215,33,23,.75280571,0,15687.985,22.868294,1,1
1216,25,18,2.8661048,0,12713.063,19.16086,0,0
1217,34,22,5.0887089,1,14042.502,18.933784,1,1
1218,41,22,4.6039004,0,13669.854,21.270449,0,1
1219,6,19,1.9884881,0,14846.525,24.248289,0,1
1220,19,23,7.7338095,1,20874.793,13.730356,0,3
1221,19,19,2.4373715,0,13340.031,24.767761,0,1
1222,19,21,7.4665947,1,8704.3672,18.490168,1,0
1223,19,21,2.2969768,0,12098.354,25.689507,0,2
1224,10,21,7.6156073,1,13929.51,16.603212,0,3
1225,10,22,6.1341209,1,13625.465,19.183863,1,0
1226,35,20,4.0176196,0,11075.198,22.019548,0,0
1227,9,21,6.9604135,1,12635.695,17.497549,0,1
1228,29,23,3.4003773,0,18394.869,21.924412,0,3
1229,3,19,3.7594135,0,8514.0371,19.891905,1,1
1230,32,21,2.0446246,0,16393.361,25.012846,1,3
1231,27,20,2.169697,0,12663.561,16.33383,0,0
1232,25,20,2.5831947,0,19498.455,21.187254,0,2
1233,35,20,5.6614318,1,14788.994,19.47716,0,0
1234,32,22,9.2113981,1,9683.9717,13.350048,0,0
1235,30,22,11.255958,1,14640.257,12.178717,0,0
1236,15,20,8.1237469,1,15793.991,13.080419,0,2
1237,11,21,.10286669,0,16095.297,21.642643,0,1
1238,28,22,1.8005916,0,11895.787,21.537687,0,0
1239,10,23,6.0425382,1,10284.751,22.098139,1,1
1240,23,22,1.1919322,0,12561.272,18.158607,1,2
1241,21,23,6.4827313,1,12598.067,17.117571,0,1
1242,25,20,.6201902,0,14938.331,19.603903,1,3
1243,28,22,1.0942816,0,13087.004,26.906725,0,1
1244,3,18,2.6810975,0,11255.069,22.244902,1,0
1245,13,20,5.0195127,1,13283.526,20.369473,1,1
1246,3,19,.28109643,0,5436.3818,22.639481,0,0
1247,32,23,2.7043939,0,13893.696,22.377148,1,2
1248,11,20,1.5894791,0,8460.3535,22.822275,0,0
1249,15,19,3.0859821,0,10414.128,22.496237,0,1
1250,15,18,3.3401446,0,13261.412,23.357935,0,0
1251,33,23,1.3716621,0,10438.967,26.734064,0,1
1252,11,22,.89754027,0,12387.641,27.764677,1,0
1253,13,20,4.6388202,0,16198.06,20.74189,1,1
1254,23,22,.50096238,0,15520.158,24.261482,0,2
1255,40,22,1.2380329,0,13473.309,23.528282,0,1
1256,15,23,.16355704,0,10117.384,21.383385,0,0
1257,20,22,8.5655441,1,15120.485,11.354026,0,1
1258,6,18,7.4821029,1,24550.316,18.365448,1,3
1259,8,19,3.5813181,0,14496.717,23.088728,1,1
1260,8,21,8.9882412,1,10512.873,14.926118,0,0
1261,12,18,6.0195022,1,17523.766,19.964474,0,2
1262,28,23,3.6007683,0,16835.701,18.896595,0,2
1263,29,18,2.7919762,0,16150.308,26.02136,0,2
1264,14,20,1.0276772,0,16672.123,21.077265,0,1
1265,2,21,3.0184984,0,24484.787,24.878563,0,1
1266,10,21,2.297313,0,20357.885,25.945751,0,3
1267,11,22,6.4225454,1,4303.7158,20.384436,1,1
1268,11,20,2.2141814,0,10269.281,22.9123,0,0
1269,11,22,4.389668,0,13124.43,22.480257,0,1
1270,37,21,1.8490376,0,14106.046,25.912138,0,2
1271,24,23,4.9697418,0,15564.135,19.915358,0,2
1272,33,22,4.0559611,0,14270.509,22.154324,1,2
1273,39,23,10.272839,1,16886.143,13.432445,0,0
1274,39,18,3.3645101,0,13586.469,20.219685,1,2
1275,37,23,3.0701971,0,15598.586,23.573923,0,2
1276,8,21,2.0606275,0,21099.939,23.194975,0,1
1277,26,20,.94193119,0,12787.016,23.583118,1,1
1278,34,20,1.6847467,0,12910.125,25.17617,0,1
1279,33,20,2.9336958,0,19248.953,18.628319,1,2
1280,38,20,7.0553827,1,14480.231,19.105766,0,1
1281,18,20,4.1409292,0,15544.732,23.937233,0,1
1282,3,20,7.2983413,1,16447.764,16.289213,1,1
1283,13,23,.080688357,0,15633.714,23.582714,0,2
1284,22,19,.29883462,0,14656.338,26.111345,1,1
1285,28,21,9.2605629,1,17651.496,17.496702,1,3
1286,34,21,.27015388,0,14695.929,26.629025,1,1
1287,39,19,4.1263027,0,17171.623,20.856569,0,2
1288,30,18,2.7194471,0,7379.1177,23.008806,2,0
1289,4,21,.93649673,0,17940.197,21.127604,1,2
1290,36,23,1.9763529,0,21308.617,24.030077,0,3
1291,41,18,4.0058842,0,12702.082,20.345268,0,1
1292,41,19,.4973048,0,15491.072,23.275015,2,1
1293,14,23,10.102902,1,16221.2,15.169229,2,3
1294,28,21,.76498741,0,12509.307,24.954931,0,1
1295,19,21,2.7805765,0,13422.97,22.766399,0,2
1296,37,19,.3624346,0,17317.672,23.170378,0,1
1297,12,18,2.1852071,0,14676.93,19.527355,0,2
1298,24,23,1.9402882,0,10235.038,20.067444,0,1
1299,3,20,1.3910698,0,16508.346,23.652811,0,3
1300,14,21,.65732896,0,13869.568,22.77121,1,1
1301,12,19,.9210273,0,15322.554,19.920132,1,3
1302,1,23,3.5456057,0,17217.277,22.786425,0,1
1303,41,19,.29807264,0,12887.02,24.757902,0,1
1304,16,18,2.4464152,0,16702.346,21.161142,2,3
1305,30,21,1.5099257,0,14787.442,22.0429,1,2
1306,20,18,6.5286074,1,17437.596,19.642431,0,0
1307,11,21,1.195393,0,15225.251,22.859121,0,2
1308,1,23,3.66046,0,12867.808,20.774868,0,3
1309,23,21,2.0717337,0,13790.023,21.163988,0,0
1310,1,23,7.0401921,1,10832.481,20.671862,0,0
1311,12,21,2.2823658,0,14553.773,25.137337,0,0
1312,9,23,.45343888,0,19630.477,23.972538,0,1
1313,6,18,2.3607206,0,15640.505,23.000326,1,2
1314,10,21,10.259871,1,19396.385,13.902681,0,0
1315,30,21,4.2314825,0,16266.523,21.019548,0,2
1316,25,18,.42439485,0,16093.564,21.513165,1,1
1317,14,20,.53270471,0,17883.145,25.918877,1,2
1318,36,20,2.0181205,0,14710.3,20.96867,0,2
1319,2,20,2.0327175,0,9251.6406,21.832729,1,0
1320,40,22,1.7790889,0,7718.5195,21.121847,0,2
1321,18,19,1.51816,0,7935.0474,22.968609,0,0
1322,23,22,1.0599401,0,14335.883,23.663073,0,0
1323,31,18,2.4462507,0,10794.038,21.05302,1,2
1324,5,22,8.2232552,1,9534.0625,18.468102,1,0
1325,33,20,4.4049783,0,13890.786,19.470339,0,1
1326,29,23,4.8865957,0,15386.994,19.894951,0,0
1327,14,20,3.6477642,0,12964.579,20.842831,0,2
1328,6,19,4.9081864,0,16206.863,20.862871,0,0
1329,2,20,5.4357667,1,15882.622,20.456076,1,2
1330,33,23,5.3994207,1,12851.758,19.840855,0,1
1331,2,20,3.7092857,0,11215.938,18.529854,0,1
1332,27,22,5.6770778,1,8779.7988,18.85088,0,1
1333,13,19,1.8412305,0,13198.077,22.144604,0,2
1334,22,22,1.5568713,0,11544.57,19.973301,1,0
1335,33,20,5.3367796,1,10524.968,19.193098,0,0
1336,2,21,1.4642768,0,14352.324,20.636709,0,2
1337,16,20,6.4059234,1,12054.319,16.558336,2,1
1338,34,18,3.2666407,0,17023.15,19.100824,0,2
1339,17,18,3.2980363,0,23752.557,20.144716,1,2
1340,39,23,2.286052,0,13121.388,21.896973,1,0
1341,9,19,3.532697,0,14190.065,17.350975,0,3
1342,41,18,3.1791499,0,17848.822,18.575258,2,3
1343,4,18,1.4646659,0,13177.133,25.837734,1,2
1344,39,23,1.7854834,0,17326.93,24.060129,0,3
1345,14,23,.99751443,0,15470.628,20.833401,0,1
1346,34,21,5.3602982,1,23302.373,22.430958,1,2
1347,12,19,2.45661,0,13787.732,21.261147,0,1
1348,18,22,1.0081236,0,15889.556,21.224405,0,1
1349,42,18,1.5532547,0,13712.37,22.811991,2,0
1350,25,23,1.9149656,0,9814.2285,24.794853,0,1
1351,20,20,1.1435362,0,12009.131,24.26152,0,1
1352,19,18,.36989439,0,8516.2197,22.638193,1,0
1353,12,21,2.6587386,0,12907.8,21.712614,2,1
1354,30,23,2.7281983,0,10373.06,21.194592,1,1
1355,19,22,.85925835,0,11443.781,22.253033,0,0
1356,17,20,3.0850637,0,15083.871,18.290249,1,1
1357,7,22,2.9742551,0,9460.1123,24.829758,0,0
1358,1,21,4.6696157,0,14956.922,16.713289,0,1
1359,36,19,4.0495038,0,15765.121,18.741453,1,1
1360,39,18,1.5245316,0,7852.3374,23.26693,0,2
1361,30,19,1.0084912,0,13819.586,22.434372,1,0
1362,22,19,1.4609046,0,10559.508,22.760143,0,0
1363,14,22,1.0906172,0,13546.071,22.716158,0,2
1364,19,23,2.9826775,0,11909.572,22.067251,0,0
1365,6,22,.43870816,0,9258.2061,25.127804,0,1
1366,27,22,1.3903841,0,10469.459,25.046022,0,1
1367,35,23,8.200057,1,13896.834,18.675907,0,0
1368,4,23,.40954614,0,18215.854,23.248077,0,1
1369,36,21,4.139226,0,18904.588,17.615805,0,2
1370,29,19,2.8199234,0,15968.073,20.670332,0,3
1371,15,18,4.5115657,0,15270.324,20.964567,1,1
1372,4,22,2.685653,0,12870.088,25.187628,1,1
1373,4,20,1.0846887,0,14716.21,20.948124,0,1
1374,1,19,2.7686503,0,12459.586,22.466515,0,0
1375,2,18,1.0386118,0,21428.375,24.380499,0,3
1376,32,22,4.801033,0,18281.633,19.076256,0,3
1377,12,19,6.1760259,1,15604.03,19.346521,0,1
1378,11,21,6.6386948,1,20695.209,17.661465,0,3
1379,36,21,3.1393633,0,5288.1587,25.665815,1,1
1380,8,21,5.248455,1,14039.527,20.711018,1,2
1381,20,21,7.0440011,1,14720.369,17.769518,0,1
1382,40,18,3.8132646,0,16903.373,21.811119,0,0
1383,7,20,2.3879836,0,17585.1,22.050846,0,2
1384,25,23,2.2068312,0,14377.968,22.202257,1,2
1385,36,21,2.5816944,0,11301.754,22.775515,1,1
1386,41,18,2.0148833,0,17129.623,22.114994,1,0
1387,27,20,4.9954462,0,16091.491,21.677841,1,3
1388,27,18,.58770967,0,10244.438,26.174109,0,2
1389,33,21,4.395586,0,17880.219,22.277473,0,2
1390,13,21,3.0266452,0,15734.706,24.538382,0,1
1391,14,20,1.4518069,0,10969.301,23.738176,1,1
1392,11,21,6.1026511,1,17129.316,20.539097,0,1
1393,24,20,.1816723,0,15577.103,27.064001,1,2
1394,23,23,.083023384,0,18807.779,27.125273,0,3
1395,20,19,5.3065724,1,14567.861,21.076513,1,1
1396,17,18,1.2696642,0,12085.021,21.760878,0,1
1397,17,22,2.8603959,0,12517.124,18.698647,1,0
1398,5,23,1.7031392,0,12627.596,21.10313,0,0
1399,32,21,.62600034,0,13234.249,24.786293,0,1
1400,4,20,1.9881001,0,16649.939,22.418514,0,3
1401,3,21,5.571588,1,17720.092,19.755808,0,1
1402,7,22,7.8177052,1,16492.025,17.58066,0,0
1403,7,20,1.9099218,0,13339.895,24.65062,0,1
1404,3,18,2.5007162,0,17386.186,22.651932,0,1
1405,19,20,1.6110978,0,12329.099,20.675365,1,1
1406,9,22,3.0243173,0,8586.9473,17.550215,0,0
1407,37,23,3.5409386,0,16053.976,20.558203,0,1
1408,4,21,1.2656506,0,8165.9658,25.446138,0,1
1409,36,19,5.5523815,1,13008.473,18.858648,0,0
1410,16,19,1.4045237,0,14867.186,23.693422,0,3
1411,14,18,6.4029241,1,16963.043,20.025112,1,1
1412,9,21,4.9581542,0,17743.855,16.04994,1,2
1413,13,18,2.4555705,0,14466.438,23.860903,1,1
1414,4,21,1.0169092,0,14080.76,23.044271,0,1
1415,34,21,2.154603,0,16194.694,25.668585,1,2
1416,3,18,.41423854,0,13193.751,22.800537,0,1
1417,3,23,5.0806499,1,14527.291,19.923971,0,0
1418,41,21,3.5198536,0,12387.494,20.242382,0,2
1419,10,21,2.0182238,0,17787.854,24.133507,0,3
1420,18,20,.27146232,0,11466.046,27.653664,1,1
1421,33,19,6.643198,1,12106.596,20.451675,2,1
1422,3,19,3.170625,0,12961.423,19.545618,1,1
1423,18,20,1.4274648,0,15129.063,23.44726,0,2
1424,3,20,6.6587758,1,9891.3438,19.49638,0,0
1425,15,20,11.779462,1,9213.7988,18.433578,0,2
1426,42,22,2.0667357,0,14440.923,24.794437,1,3
1427,5,20,3.753768,0,14471.073,17.359932,1,2
1428,4,20,1.1727644,0,9952.21,20.37113,0,1
1429,34,23,1.3991369,0,11476.241,24.30065,0,0
1430,21,22,3.0204849,0,11249.39,23.96666,0,0
1431,28,23,4.0265274,0,10954.361,13.879864,0,1
1432,32,18,5.0936046,1,11487.986,17.472956,0,1
1433,29,20,3.5996022,0,21601.721,23.368372,1,1
1434,20,23,.64554954,0,12106.354,21.981762,0,0
1435,5,21,3.1687427,0,11552.139,21.814123,0,1
1436,29,18,5.8360457,1,15199.054,18.702843,0,0
1437,14,23,2.9707863,0,8982.0342,23.074915,1,1
1438,26,22,6.4578686,1,8290.252,18.112436,1,0
1439,39,21,2.1239278,0,18547.596,23.269798,2,3
1440,33,22,1.4750992,0,19633.756,22.029205,0,0
1441,26,21,5.2928834,1,13265.009,23.363428,0,1
1442,8,20,1.1637821,0,14949.004,22.166819,1,2
1443,13,20,3.7940128,0,14794.121,21.910561,0,1
1444,36,21,5.9503579,1,13895.977,14.700356,0,1
1445,29,20,12.034409,1,14917.548,15.123944,1,2
1446,40,23,4.3066444,0,9742.6045,21.941914,0,1
1447,9,19,5.8503857,1,10184.838,20.517288,1,1
1448,18,23,2.7206044,0,7983.2061,19.563578,1,2
1449,25,22,5.6800876,1,9040.5723,21.357273,1,0
1450,23,20,4.3278327,0,13818.224,19.97052,1,1
1451,38,23,5.8591118,1,11610.267,19.009649,0,1
1452,38,20,1.8477004,0,12439.538,20.867094,0,0
1453,33,19,6.7114382,1,13761.47,18.330307,2,0
1454,23,20,7.1440315,1,12901.563,18.396975,0,2
1455,18,18,3.9171391,0,15233.213,23.496962,0,0
1456,28,20,.27794114,0,15869.277,20.728167,0,1
1457,7,23,8.9674826,1,16216.292,17.917068,2,1
1458,32,21,1.8396899,0,11165.593,16.643127,1,1
1459,25,20,4.4340558,0,19034.994,21.43256,2,2
1460,1,23,2.5587161,0,16241.374,23.47196,2,3
1461,33,19,2.0250084,0,6655.4521,23.626846,1,0
1462,38,21,1.2481484,0,10380.168,23.774817,1,2
1463,20,20,1.9355041,0,11442.229,22.054873,0,0
1464,12,22,3.9732909,0,13998.794,22.040775,0,1
1465,15,20,2.5962,0,18895.885,21.441469,1,1
1466,1,18,.42412591,0,8920.7969,23.987904,0,1
1467,25,20,10.493677,1,16396.828,15.801155,0,2
1468,31,23,4.3611922,0,17958.539,20.894264,0,2
1469,32,19,5.0261497,1,13691.766,23.365101,1,0
1470,14,21,6.649148,1,12641.476,20.37809,0,0
1471,18,19,.43258518,0,15370.251,18.570148,0,2
1472,4,18,1.1081353,0,14484.04,21.234886,1,1
1473,38,22,4.6069741,0,10581.14,20.564579,1,3
1474,14,22,.88070679,0,16571.955,21.045603,0,1
1475,9,19,6.5594277,1,12853.734,20.573538,1,1
1476,22,18,3.6049941,0,14146.715,21.335199,0,1
1477,26,22,1.842332,0,10072.308,27.817547,1,0
1478,20,19,1.0714065,0,15474.4,23.207577,0,1
1479,10,22,1.1871667,0,20453.574,21.794178,0,1
1480,24,23,1.7217461,0,16297.979,21.447794,0,1
1481,31,23,4.353755,0,19100.418,18.611376,0,2
1482,20,19,2.9868793,0,14278.581,24.807611,0,0
1483,32,20,7.8573418,1,10997.679,16.870363,0,0
1484,31,21,.23041433,0,14955.199,24.524715,0,0
1485,4,20,4.4601941,0,13788.369,21.858553,1,2
1486,22,19,1.8915802,0,11717.081,19.527676,1,0
1487,36,19,2.594727,0,16208.865,18.596157,0,1
1488,33,21,1.9988157,0,17451.873,21.776764,0,2
1489,4,22,14.594655,1,17789.109,13.155703,1,2
1490,6,19,5.9625049,1,19153.498,19.400114,0,1
1491,39,18,6.4945011,1,14754.819,18.725922,0,3
1492,39,20,7.1694932,1,15288.604,18.871454,0,0
1493,23,18,.72655386,0,13174.796,24.096514,0,1
1494,39,21,1.5431242,0,13906.151,19.868675,0,2
1495,40,18,13.40755,1,12767.981,12.159817,0,2
1496,1,21,.92139131,0,13536.721,22.03368,0,0
1497,5,21,2.166595,0,12467.614,16.87826,1,3
1498,33,20,2.766021,0,15130.17,20.895292,1,2
1499,8,18,9.6248722,1,18224.58,15.652227,0,2
1500,34,22,3.745986,0,14022.679,24.592106,0,3
1501,22,20,2.8609738,0,12607.983,22.391125,0,0
1502,40,21,4.4944901,0,12204.076,20.657013,0,1
1503,15,19,4.9254889,0,13966.75,19.252424,0,1
1504,23,20,4.2049823,0,14570.602,16.754486,0,1
1505,26,20,4.8131838,0,19448.93,21.162252,1,3
1506,5,23,3.0552831,0,13855.95,21.769135,0,0
1507,14,21,1.9805722,0,13177.982,22.028574,0,1
1508,42,20,2.2560785,0,11418.813,20.076683,0,0
1509,13,22,.98148119,0,19664.896,19.31472,0,3
1510,6,20,7.6936822,1,19789.91,17.658787,0,1
1511,8,19,2.2565479,0,12942.823,23.076994,0,1
1512,38,22,1.8790003,0,10591.831,23.148832,0,2
1513,27,20,6.1515365,1,17692.16,15.798697,0,2
1514,13,21,2.6234398,0,14149.581,23.899111,0,0
1515,36,20,1.9610256,0,12890.467,22.108416,0,2
1516,2,19,1.7339784,0,13010.276,18.975475,2,1
1517,18,19,3.9014733,0,15256.549,26.213522,0,1
1518,28,23,12.627376,1,10027.737,12.304521,1,0
1519,18,18,2.4413917,0,13700.525,22.970575,0,0
1520,30,18,6.5385909,1,9666.2109,19.032236,0,2
1521,5,20,3.9237082,0,14538.243,23.786392,0,3
1522,23,23,3.8808417,0,9829.5742,20.186382,0,2
1523,31,19,2.7960782,0,15530.142,20.630184,0,1
1524,32,23,3.7492352,0,10941.864,20.003275,0,1
1525,10,20,12.326601,1,17094.051,14.021734,0,3
1526,42,19,7.666471,1,17193.184,18.518274,0,2
1527,42,22,4.0721798,0,10472.109,21.9093,0,0
1528,26,22,.75853735,0,9222.832,21.83065,0,1
1529,13,20,.45250618,0,17847.791,22.301929,0,3
1530,41,22,7.8117905,1,11676.068,16.947788,1,2
1531,23,21,6.6607838,1,8700.3672,19.350147,2,1
1532,27,23,5.0953884,1,12159.848,21.777828,0,2
1533,31,19,6.0113893,1,13986.888,18.590258,0,1
1534,31,22,2.9607477,0,15197.101,24.094381,0,1
1535,31,23,6.2231979,1,10468.084,19.051491,1,0
1536,24,18,7.1036,1,16352.57,15.395574,0,1
1537,10,21,5.7509551,1,21955.691,21.069626,0,2
1538,9,20,4.1064053,0,14067.293,24.086536,0,1
1539,40,20,4.3380027,0,13483.726,16.684484,1,1
1540,9,18,4.8955541,0,17906.346,18.641144,0,3
1541,22,21,2.2066305,0,13631.54,19.250294,0,1
1542,8,18,4.3173003,0,10682.181,21.966227,0,2
1543,9,22,5.8326087,1,11596.88,19.107294,0,1
1544,8,20,4.1124229,0,12503.065,20.781279,0,3
1545,6,19,6.7418537,1,15847.846,18.564556,2,2
1546,29,20,8.0654831,1,14763.355,15.314013,0,3
1547,16,22,5.0734668,1,14264.943,25.03582,1,1
1548,10,18,2.8840837,0,18412,18.357231,0,3
1549,24,18,3.2229905,0,14896.879,20.383158,1,1
1550,33,21,7.8615017,1,11419.104,17.477425,1,1
1551,16,19,2.5469506,0,16111.467,21.040699,1,2
1552,19,23,1.6129135,0,15698.061,16.456831,1,0
1553,36,18,1.0352044,0,12820.919,20.464186,0,0
1554,7,21,5.871623,1,19634.414,23.205135,1,3
1555,39,20,2.9442329,0,9953.8906,22.868748,1,0
1556,28,22,1.2512001,0,14997.062,23.993967,0,2
1557,39,18,4.3271117,0,7987.478,19.893793,2,1
1558,26,19,8.381114,1,5800.3535,16.228584,0,0
1559,5,19,2.1318448,0,10642.907,24.344368,0,2
1560,16,21,5.0967784,1,11066.383,20.211958,0,1
1561,2,20,1.9198337,0,23712.523,24.205784,0,1
1562,8,18,5.420238,1,22405.666,17.52545,0,2
1563,31,21,5.0683165,1,12196.307,19.751225,0,0
1564,15,20,4.1748753,0,15979.49,19.231936,1,1
1565,40,22,3.7767179,0,7272.5913,22.061119,1,1
1566,18,19,1.4958124,0,18162.414,23.977383,0,2
1567,10,23,2.5634761,0,17311.547,22.662458,0,1
1568,15,21,8.9804354,1,11229.082,17.279678,1,0
1569,18,23,5.298171,1,11217.532,21.177692,0,1
1570,41,22,2.9020743,0,12594.814,21.661173,1,3
1571,25,20,2.5130947,0,10077.868,20.599478,1,0
1572,16,21,3.5512235,0,11789.728,17.971352,0,2
1573,26,21,3.4003425,0,15862.606,22.109465,1,1
1574,34,23,2.0257018,0,14777.919,20.836208,0,1
1575,32,21,3.0650494,0,12663.094,23.062569,0,1
1576,17,22,2.8584893,0,10642.604,22.32016,0,0
1577,13,23,7.5705571,1,18399.693,19.799461,0,1
1578,28,22,3.2435744,0,14101.541,20.529381,0,1
1579,32,22,2.7384815,0,18472.879,17.878288,1,1
1580,28,21,1.357064,0,11344.936,21.009293,0,1
1581,34,23,3.2856665,0,12558.691,20.043465,1,1
1582,22,18,4.9530034,0,17701.539,21.384388,0,0
1583,39,20,2.1867301,0,17819.82,24.452541,0,1
1584,22,22,4.1245332,0,15870.983,21.506027,0,2
1585,27,22,2.9698737,0,12608.888,23.502285,1,1
1586,23,21,3.7949419,0,10850.618,21.587542,1,1
1587,29,21,2.396116,0,10741.379,17.226284,0,0
1588,3,22,1.1103503,0,8514.374,23.976559,0,1
1589,3,20,6.074625,1,9910.2383,21.144493,0,0
1590,22,21,4.6107421,0,20331.73,18.904408,0,1
1591,31,18,4.2948437,0,14993.618,22.460192,1,2
1592,7,20,4.2080169,0,14677.368,20.060736,0,2
1593,26,18,1.0674248,0,16111.396,23.546816,0,2
1594,21,22,1.2484521,0,13161.614,22.849035,0,0
1595,19,21,4.6198974,0,10361.179,16.958708,0,2
1596,24,19,8.078167,1,15480.085,17.597839,0,1
1597,12,19,5.8821754,1,14449.537,20.453405,1,3
1598,29,18,1.9185597,0,14144.009,22.614838,1,1
1599,42,22,.77536619,0,16509.42,27.264448,0,2
1600,36,18,4.9116802,0,11281.299,20.843348,1,0
1601,38,21,5.3205299,1,14736.563,19.783247,0,0
1602,7,21,5.1218185,1,18133.965,19.96209,0,2
1603,29,20,2.0894496,0,12902.365,23.114862,0,1
1604,7,20,.34168574,0,11374.898,24.107079,0,1
1605,9,23,3.5899014,0,17818.68,19.751213,0,2
1606,3,20,1.7028257,0,19372.373,20.918362,0,3
1607,38,18,3.0193367,0,21717.666,20.046427,1,2
1608,18,18,5.9208722,1,10407.468,20.168856,1,0
1609,27,23,1.895202,0,14511.137,23.807087,1,1
1610,7,21,1.7607793,0,12323.913,24.279467,0,0
1611,16,19,.65917784,0,20511.162,22.390234,0,3
1612,16,21,2.6533749,0,15981.316,19.444351,0,2
1613,36,20,2.1423602,0,9454.9678,24.883904,0,0
1614,21,20,3.4481053,0,18640.824,17.879923,1,1
1615,32,20,12.472041,1,6460.0215,16.465832,0,0
1616,1,18,3.652015,0,14299.61,25.24177,0,2
1617,23,20,6.3968558,1,12501.348,20.979351,0,0
1618,11,18,2.7439728,0,9279.1768,22.521816,0,2
1619,16,20,3.7858815,0,10365.509,18.986925,0,1
1620,1,23,.64339763,0,16720.318,25.285339,0,1
1621,14,19,7.241673,1,8459.7529,18.070637,0,0
1622,17,21,2.3458221,0,12212.822,23.078136,0,0
1623,31,20,.66884238,0,19921.35,23.867609,1,3
1624,19,22,3.9899652,0,11851.608,24.430981,1,0
1625,35,23,4.0841742,0,10200.268,18.000708,1,0
1626,2,22,3.1281981,0,14132.391,20.010094,0,1
1627,29,19,2.3042839,0,15862.198,22.125858,1,3
1628,30,23,4.3139367,0,17678.967,20.459841,0,2
1629,10,19,1.7273124,0,18988.051,23.568144,1,2
1630,5,18,2.9485002,0,7663.1631,21.846643,0,0
1631,11,22,2.3143871,0,13759.659,24.493612,0,0
1632,10,23,4.9476395,0,9984.2598,20.115088,0,0
1633,16,21,2.6162679,0,18503.336,20.209322,0,1
1634,37,18,1.8961933,0,11937.003,25.991787,0,1
1635,38,18,.86705321,0,10607.781,21.683167,1,3
1636,27,19,2.4424918,0,10427.462,20.101858,0,1
1637,39,19,1.5317512,0,20634.816,22.260281,1,2
1638,17,20,5.0639567,1,10686.962,19.507168,0,1
1639,22,18,1.3782116,0,12052.374,27.14237,0,2
1640,4,18,6.298389,1,11163.746,20.842203,1,0
1641,40,18,3.368058,0,17240.01,19.548279,1,3
1642,2,19,1.7224724,0,10303.43,21.60914,0,1
1643,3,23,1.2010851,0,16991.639,23.29388,0,3
1644,12,22,1.8455019,0,14956.206,17.421989,0,1
1645,4,21,3.6877692,0,13490.834,20.402039,0,3
1646,1,18,2.8320951,0,16369.314,23.971514,0,0
1647,37,22,.8558358,0,12536.87,25.191483,1,2
1648,39,18,.60919505,0,12604.598,27.50193,0,0
1649,4,20,2.2129781,0,19723.459,22.230406,1,2
1650,22,20,2.213474,0,16735.271,22.05777,0,1
1651,32,23,.59229511,0,10662.459,23.039927,0,0
1652,20,20,3.5873833,0,10707.577,19.697128,0,2
1653,42,21,5.8945007,1,14756.036,17.578884,0,1
1654,31,18,2.7734003,0,14162.296,19.873041,1,0
1655,24,21,.32628563,0,18659.934,24.454815,1,1
1656,4,20,4.6786361,0,16659.242,20.563318,1,2
1657,38,18,4.9521656,0,15620.082,18.341105,0,2
1658,1,23,2.6096678,0,16241.769,23.774382,0,0
1659,6,20,7.6094308,1,16415.064,15.613978,0,1
1660,14,18,2.9724917,0,16671.301,18.94655,0,3
1661,20,23,5.5123806,1,14770.072,19.805315,1,2
1662,16,22,8.6706705,1,8029.3696,16.713997,0,0
1663,38,18,.99303842,0,13470.647,25.877028,0,0
